timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733320672877,81,Register [Post] HTTP Request,200,,Thread Group 1-65,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,81,0,1
1733320672959,75,Login [Post] HTTP Request,200,,Thread Group 1-65,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,75,0,0
1733320672975,78,Register [Post] HTTP Request,200,,Thread Group 1-66,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,78,0,1
1733320673053,76,Login [Post] HTTP Request,200,,Thread Group 1-66,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,76,0,0
1733320673075,80,Register [Post] HTTP Request,200,,Thread Group 1-67,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,80,0,1
1733320673157,75,Login [Post] HTTP Request,200,,Thread Group 1-67,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,75,0,0
1733320673176,78,Register [Post] HTTP Request,200,,Thread Group 1-68,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,78,0,1
1733320673255,80,Login [Post] HTTP Request,200,,Thread Group 1-68,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,80,0,0
1733320673275,83,Register [Post] HTTP Request,200,,Thread Group 1-69,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,83,0,1
1733320673359,78,Login [Post] HTTP Request,200,,Thread Group 1-69,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,78,0,0
1733320673375,78,Register [Post] HTTP Request,200,,Thread Group 1-70,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,78,0,1
1733320673454,72,Login [Post] HTTP Request,200,,Thread Group 1-70,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,72,0,0
1733320673474,77,Register [Post] HTTP Request,200,,Thread Group 1-71,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,77,0,1
1733320673551,73,Login [Post] HTTP Request,200,,Thread Group 1-71,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,73,0,0
1733320673574,76,Register [Post] HTTP Request,200,,Thread Group 1-72,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,76,0,1
1733320673656,77,Login [Post] HTTP Request,200,,Thread Group 1-72,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,77,0,0
1733320673675,81,Register [Post] HTTP Request,200,,Thread Group 1-73,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,81,0,1
1733320673757,76,Login [Post] HTTP Request,200,,Thread Group 1-73,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,76,0,0
1733320673774,78,Register [Post] HTTP Request,200,,Thread Group 1-74,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,78,0,1
1733320673853,79,Login [Post] HTTP Request,200,,Thread Group 1-74,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,79,0,0
1733320673874,84,Register [Post] HTTP Request,200,,Thread Group 1-75,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,84,0,1
1733320673959,76,Login [Post] HTTP Request,200,,Thread Group 1-75,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,76,0,0
1733320673974,78,Register [Post] HTTP Request,200,,Thread Group 1-76,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,78,0,1
1733320674053,75,Login [Post] HTTP Request,200,,Thread Group 1-76,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,75,0,0
1733320674073,80,Register [Post] HTTP Request,200,,Thread Group 1-77,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,80,0,1
1733320674159,73,Login [Post] HTTP Request,200,,Thread Group 1-77,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,73,0,0
1733320674173,78,Register [Post] HTTP Request,200,,Thread Group 1-78,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,78,0,1
1733320674252,74,Login [Post] HTTP Request,200,,Thread Group 1-78,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,74,0,0
